version 2, schema unit_stats_land_tables
Unit(string)	Size(int)	_x0023__x0020_Horses(int)	_x0023__x0020_Artillery(int)	Officer(string)	Drummer(optstring)	Standard_x0020_Bearer(optstring)	Soldier_x0020_Model(string)	Man_entity_x0020_-_x0020_links_x0020_to_x0020_battle_entities_x0020_table(string)	Man_x0020_Animations_x0020_Table(string)	Warscape_Equipment_Theme_IDRef(string)	Armor_Value(int)	Armor_Audio(string)	Unused1(int)	Mount_x0020_Model(optstring)	Cavalry_x0020_Battle_x0020_Entity(optstring)	Mount_x0020_Animations_x0020_Table(optstring)	Unused2(string)	Unused3(string)	Carriage_x0020_Battle_x0020_Entity(optstring)	Ammo_x0020_Train_x0020_Battle_x0020_Entity(optstring)	Ammo_x0020_Caisson_x0020_Model(optstring)	Artillery_1(optstring)	Has_Artillery_2(boolean)	Gun(optstring)	Primary_x0020_Missile_x0020_Weapon(optstring)	Accuracy(int)	Reloading_x0020_Skill(int)	Unused4(string)	Firing_x0020_Mechanism(string)	Projectile(optstring)	Ammo(int)	Unused5(optstring)	Melee_x0020_Weapon_x0020_Type(string)	Melee_x0020_Attack_x0020_Skill(int)	Charge_x0020_Bonus(int)	Defense_x0020_Skill(int)	Shield_x0020_Bonus(int)	Unused6(string)	Unknown_x0020__x0023_Most_x0020_Likely_x0020_Unused_x0023_(string)	Unused7(string)	Training(string)	Morale(int)	Deployed_x0020_Ranks(int)	File_x0020_Spacing(float)	Rank_x0020_Spacing(float)	Unused8(float)	Unused9(float)	File_x0020_Spacing_x0020_Dismounted(float)	Rank_x0020_Spacing_x0020_Dismounted(float)	Unused10(float)	Anti_Cavalry_Bonus(int)	Can_x0020_Throw_x0020_Grenades(boolean)	Can_x0020_Skirmish(boolean)	Can_x0020_Guard(boolean)	Can_x0020_Dismount(boolean)	Can_x0020_Place_x0020_Stakes(boolean)	Is_x0020_Slow_x0020_Moving(boolean)	Can_x0020_Rally_x0020_Comrades_x0020__x0023_Has_x0020_No_x0020_In-Game_x0020_Effect_x0023_(boolean)	Can_x0020_Hide_x0020_In_x0020_Woodland(boolean)	Can_Hide_in_Light_Scrub(boolean)	Can_Hide_in_Long_Grass(boolean)	Can_Hide_in_Buildings(boolean)	Can_Hide_When_Walking(boolean)	Can_Hide_While_Firing(boolean)	Can_Fire_from_Horseback(boolean)	Tree_x0020_Spotting_x0020_Distance(float)	Scrub_x0020_Spotting_x0020_Distance(float)	Long_x0020_Grass_x0020_Spotting_x0020_Distance(float)	Paths_x0020_Seldom_x0020_Trod(boolean)	Garrison_x0020_Police_x0020_Bonus(boolean)	Discipined(boolean)	Impetuous(boolean)	Scares_x0020_Horses(boolean)	Scares_x0020_Enemies(boolean)	Inspires_x0020_Allies(boolean)	Good_x0020_Stamina(boolean)	Can_x0020_Use_x0020_Rope_x0020_Ladders(boolean)	Heat_x0020_Resistant(boolean)	Cold_x0020_Resistant(boolean)	Can_x0020_Do_x0020_Formed_x0020_Attack(boolean)	Can_x0020_Use_x0020_Pike_x0020_Wall(boolean)	Can_x0020_Use_x0020_Pike_x0020_Square(boolean)	Can_x0020_Shoot_x0020_While_x0020_Moving(boolean)
"episodic_1_arquebusiers"	100	0	0	"episodic_officer"	nil	"episodic_settler_standard_bearer"	"episodic_armoured"	"infantry_euro_medium"	"man_musket_sabre"	"x_euro_musket_sword"	7	"leather"	2	nil	nil	nil	"0"	"0"	nil	nil	nil	nil	false	nil	"musket"	45	20	"0"	"matchlock"	"musket_matchlock"	15	"foot_musket"	"sword"	10	5	8	0	"one_handed"	"0"	"drill_set_infantry_light"	"trained"	6	3	1.2	2	2.2	4	0	0	20	0	false	false	true	false	false	false	false	true	true	false	false	false	false	false	50	75	100	false	false	false	false	false	false	false	false	false	false	false	true	false	false	false
"episodic_1_native_american_archers"	180	0	0	"native_american_officer_bow_axe"	nil	nil	"native_american_archers"	"infantry_euro_light"	"man_archer"	"x_natam_bow_axe"	0	"leather"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	nil	false	nil	"bow"	25	5	"0"	"none"	"bow"	15	"foot_bow"	"tomahawk"	1	2	1	0	"foot_axe"	"0"	"drill_set_infantry_light"	"poorly_trained"	3	3	1.1	2	2.2	4	0	0	20	0	false	true	true	false	false	false	false	true	true	true	true	false	false	false	50	75	100	true	false	false	false	false	false	false	false	true	true	false	false	false	false	false
"episodic_1_native_american_warriors"	180	0	0	"native_american_officer_axe_throwing_axe"	nil	"native_american_standard_bearer"	"native_american_braves"	"infantry_euro_light"	"man_axe"	"x_natam_throwingaxe_axe"	0	"leather"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	nil	false	nil	nil	0	0	"0"	"none"	nil	0	nil	"tomahawk"	3	4	2	0	"foot_axe"	"0"	"drill_set_infantry_melee"	"poorly_trained"	3	4	1.1	2	2.2	4	0	0	20	0	false	false	true	false	false	false	false	true	true	true	false	false	false	false	50	75	100	true	false	false	false	false	false	false	true	true	true	false	true	false	false	false
"episodic_1_settlers"	160	0	0	"episodic_settler_officer"	nil	"episodic_settler_standard_bearer"	"episodic_militia"	"infantry_euro_medium"	"man_musket_sabre"	"x_euro_musket_sword"	2	"leather"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	nil	false	nil	"musket"	40	20	"0"	"matchlock"	"musket_matchlock"	15	"foot_musket"	"sword"	8	4	7	0	"one_handed"	"0"	"drill_set_infantry_line"	"trained"	4	3	1.2	2	2.2	4	0	0	20	0	false	false	true	false	false	false	false	true	true	false	false	false	false	false	50	75	100	false	false	false	false	false	false	false	false	false	false	false	false	false	false	false
"episodic_2_24_lber_land_cannon"	24	0	4	"euro_officer1"	nil	nil	"euro_foot_artillery"	"infantry_euro_medium"	"rider_sabre"	"x_euro_sword"	2	"leather"	1	"horse_artillery"	"horse_medium"	"mount_horse"	"0"	"0"	"gun_train_2_horse"	"ammo_caisson_small"	"limber_model"	"Field_Cannon_24lb"	true	"episodic_24_pounder"	nil	55	35	"0"	"matchlock"	nil	30	"cannon_crew"	"sword"	5	2	3	0	"one_handed"	"0"	"drill_set_artillery"	"trained"	4	1	8	12	16	16	1.5	3	7	0	false	false	false	false	false	true	false	true	false	false	false	false	false	false	50	75	100	false	false	false	false	false	false	false	false	false	false	false	false	false	false	false
"episodic_2_armed_citizenry_matchlocks_natam"	80	0	0	"native_american_auxiliary_officer"	nil	nil	"native_american_braves"	"infantry_euro_light"	"man_musket"	"x_natam_musket"	0	"leather"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	nil	false	nil	"musket"	25	5	"0"	"matchlock"	"musket_matchlock"	3	nil	"rifle_butt"	4	3	4	0	"foot_rifle_butt"	"0"	"drill_set_infantry_mob"	"rabble"	3	4	1.5	2	3	4	0	0	20	0	false	false	true	false	false	false	false	true	true	false	false	false	false	false	50	75	100	false	false	false	false	false	false	false	false	false	false	false	false	false	false	false
"episodic_2_colonial_militia"	160	0	0	"episodic_officer"	nil	"euro_standard_bearer"	"episodic_guncrew"	"infantry_euro_medium"	"man_musket_sabre"	"x_euro_musket_sword"	1	"leather"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	nil	false	nil	"musket"	35	15	"0"	"flintlock"	"musket_flintlock"	15	"foot_musket"	"sword"	6	4	4	0	"one_handed"	"0"	"drill_set_infantry_light"	"trained"	4	3	1.2	2	2.2	4	0	0	20	0	false	false	true	false	false	false	false	true	true	false	false	false	false	false	50	75	100	false	false	false	false	false	false	false	false	true	false	false	false	false	false	false
"episodic_2_french_marines"	160	0	0	"euro_officer1"	"euro_drummer1"	"euro_standard_bearer"	"euroline"	"infantry_euro_medium"	"man_musket"	"x_euro_musket"	2	"f"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	nil	false	nil	"musket"	35	25	"0"	"flintlock"	"musket_flintlock"	15	"foot_musket"	"plug_bayonet"	4	4	9	0	"foot_bayonet"	"0"	"drill_set_infantry_line"	"trained"	7	3	1.1	2	2.2	4	0	0	20	0	false	false	true	false	false	false	false	true	false	false	false	false	false	false	50	75	100	false	false	true	false	false	false	false	false	true	false	false	true	false	false	false
"episodic_2_light_cavalry_colonial"	30	30	0	"episodic_officer"	"euro_bugler"	nil	"euro_light_cavalry"	"infantry_euro_light"	"rider_musket_sabre"	"x_euro_cavalry_musket_sabre"	2	"leather"	1	"horse_mixed_browns"	"horse_light"	"mount_horse"	"4"	"1"	nil	nil	nil	nil	false	nil	nil	0	0	"0"	"none"	nil	0	nil	"sabre"	11	8	5	0	"mounted_slash"	"0"	"drill_set_cavalry"	"well_trained"	9	4	2	4.5	4	9	0	0	10	0	false	false	false	false	false	false	false	true	false	false	false	false	false	false	50	75	100	false	false	false	false	false	false	false	true	false	false	false	false	false	false	false
"episodic_2_line_infantry"	160	0	0	"euro_officer1"	"euro_drummer1"	"euro_standard_bearer"	"euroline"	"infantry_euro_medium"	"man_musket"	"x_euro_musket"	3	"f"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	nil	false	nil	"musket"	45	25	"0"	"flintlock"	"musket_flintlock"	15	"foot_musket"	"plug_bayonet"	8	5	11	0	"foot_bayonet"	"0"	"drill_set_infantry_line"	"trained"	9	3	1.1	2	2.2	4	0	0	20	0	false	false	true	false	false	false	false	true	false	false	false	false	false	false	50	75	100	false	false	true	false	false	false	false	false	true	false	false	true	false	false	false
"episodic_2_natam_musketeers"	180	0	0	"native_american_officer_musket_axe"	nil	nil	"native_american_braves"	"infantry_euro_light"	"man_musket"	"x_natam_musket_axe"	0	"leather"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	nil	false	nil	"musket"	30	10	"0"	"flintlock"	"musket_flintlock"	5	"foot_musket"	"tomahawk"	6	4	2	0	"foot_axe"	"0"	"drill_set_infantry_light"	"poorly_trained"	5	3	1.1	2	2.2	4	0	0	10	0	false	true	true	false	false	false	false	true	true	true	true	true	false	false	50	75	100	true	false	false	false	false	false	false	false	true	true	false	false	false	false	false
"episodic_2_native_american_musketeer_auxiliary"	180	0	0	"native_american_officer_musket_axe"	nil	nil	"native_american_braves"	"infantry_euro_light"	"man_musket"	"x_natam_musket_axe"	0	"leather"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	nil	false	nil	"musket"	30	10	"0"	"flintlock"	"musket_flintlock"	5	"foot_musket"	"tomahawk"	6	4	2	0	"foot_axe"	"0"	"drill_set_infantry_light"	"poorly_trained"	5	3	1.1	2	2.2	4	0	0	10	0	false	true	true	false	false	false	false	true	true	true	true	true	false	false	50	75	100	true	false	false	false	false	false	false	false	true	true	false	false	false	false	false
"episodic_2_rangers"	80	0	0	"euro_officer1"	"euro_bugler"	nil	"euro_american_rangers"	"infantry_euro_light"	"man_musket"	"x_euro_musket_axe"	2	"leather"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	nil	false	nil	"musket"	60	25	"0"	"flintlock"	"musket_flintlock"	15	"foot_musket"	"axe"	8	4	3	0	"foot_axe"	"0"	"drill_set_infantry_light"	"well_trained"	8	3	1.1	2	2.2	4	0	0	15	0	false	true	true	false	false	false	false	true	true	true	false	false	false	false	50	75	100	true	false	false	false	false	false	false	true	true	true	false	false	false	false	false
"episodic_arquebusiers"	160	0	0	"episodic_officer"	"euro_bugler"	"episodic_settler_standard_bearer"	"episodic_guncrew"	"infantry_euro_medium"	"man_musket"	"x_euro_musket"	2	"leather"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	nil	false	nil	"musket"	35	15	"0"	"matchlock"	"musket_matchlock"	3	"foot_musket"	"plug_bayonet"	4	4	9	0	"foot_bayonet"	"0"	"drill_set_infantry_mob"	"poorly_trained"	4	3	1.2	2	2.4	4	0	0	20	0	false	false	true	false	false	false	false	true	true	false	false	false	false	false	50	75	100	false	false	false	false	false	false	false	false	true	false	false	true	false	false	false
"episodic_demi_cannon"	48	0	4	"euro_officer1"	nil	nil	"euro_foot_artillery"	"infantry_euro_medium"	"man_sword_slash"	"x_euro_sword"	2	"leather"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	"Field_Cannon_12lb"	false	"episodic_demi_cannon"	nil	65	40	"0"	"flintlock"	nil	999	"cannon_crew"	"sword"	9	4	6	0	"one_handed"	"0"	"drill_set_artillery"	"elite"	8	1	8	8	16	16	1.5	3	7	0	false	false	false	false	false	false	false	true	false	false	false	false	false	false	50	75	100	false	false	true	false	false	false	false	true	false	true	true	false	false	false	false
"episodic_john_smith"	160	0	0	"episodic_john_smith"	nil	"episodic_settler_standard_bearer"	"episodic_militia"	"infantry_euro_medium"	"man_musket_sabre"	"x_euro_musket_sword"	2	"leather"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	nil	false	nil	"musket"	45	15	"0"	"matchlock"	"musket_matchlock"	15	"foot_musket"	"sword"	10	5	6	0	"one_handed"	"0"	"drill_set_infantry_line"	"trained"	6	3	1.2	2	2.2	4	0	0	20	0	false	false	true	false	false	false	false	true	true	false	false	false	false	false	50	75	100	false	false	false	false	false	false	true	true	false	false	false	false	false	false	false
"episodic_mounted_native_general"	30	30	0	"episodic_mounted_native_officer"	nil	nil	"native_american_braves"	"infantry_euro_light"	"rider_axe"	"x_natam_cavalry_axe"	1	"leather"	1	"horse_irregular"	"horse_light"	"mount_horse"	"4"	"1"	nil	nil	nil	nil	false	nil	nil	0	0	"0"	"none"	nil	0	nil	"axe"	15	10	6	0	"mounted_hack"	"0"	"drill_set_infantry_melee"	"trained"	11	4	2	4.5	4	9	0	0	10	0	false	false	false	false	false	false	true	false	false	false	false	false	false	false	50	75	100	false	false	true	false	false	false	true	true	false	false	false	false	false	false	false
"episodic_musketeers"	160	0	0	"episodic_officer"	"euro_bugler"	"euro_standard_bearer"	"episodic_guncrew"	"infantry_euro_medium"	"man_musket_sabre"	"x_euro_musket_sword"	2	"leather"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	nil	false	nil	"musket"	40	15	"0"	"matchlock"	"musket_matchlock_tutorial"	999	"foot_musket"	"sword"	8	4	5	0	"one_handed"	"0"	"drill_set_infantry_line"	"elite"	4	3	1.2	2	2.4	4	0	0	20	0	false	false	true	false	false	false	false	true	true	false	false	false	false	false	50	75	100	false	false	true	false	false	false	false	true	false	true	true	true	false	false	false
"episodic_musketeers_vulnerable"	160	0	0	"episodic_officer"	"euro_bugler"	"euro_standard_bearer"	"episodic_guncrew"	"infantry_euro_medium"	"man_musket_sabre"	"x_euro_musket_sword"	2	"leather"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	nil	false	nil	"musket"	45	20	"0"	"matchlock"	"musket_matchlock_tutorial"	999	"foot_musket"	"sword"	12	6	8	0	"one_handed"	"0"	"drill_set_infantry_line"	"elite"	8	3	1.2	2	2.4	4	0	0	20	0	false	false	true	false	false	false	false	true	true	false	false	false	false	false	50	75	100	false	false	false	false	false	false	false	false	false	false	false	true	false	false	false
"episodic_native_american_archers"	180	0	0	"native_american_officer_bow_axe"	nil	"native_american_standard_bearer"	"native_american_archers"	"infantry_euro_light"	"man_archer"	"x_natam_bow_axe"	0	"leather"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	nil	false	nil	"bow"	50	20	"0"	"none"	"bow"	15	"foot_bow"	"tomahawk"	9	5	5	0	"foot_axe"	"0"	"drill_set_infantry_light"	"poorly_trained"	10	3	1.1	2	2.2	4	0	0	20	0	false	false	false	false	false	false	false	true	true	true	false	false	false	false	50	75	100	true	false	false	false	false	false	false	false	false	false	false	false	false	false	false
"episodic_native_american_archers_rubbish"	180	0	0	"native_american_officer_bow_axe"	nil	"native_american_standard_bearer"	"native_american_archers"	"infantry_euro_light"	"man_archer"	"x_natam_bow_axe"	2	"leather"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	nil	false	nil	"bow"	40	15	"0"	"none"	"bow"	15	"foot_bow"	"tomahawk"	3	3	1	0	"foot_axe"	"0"	"drill_set_infantry_light"	"poorly_trained"	6	3	1.1	2	2.2	4	0	0	20	0	false	false	false	false	false	false	false	false	false	false	false	false	false	false	50	75	100	true	false	false	false	false	false	false	false	false	false	false	false	false	false	false
"episodic_pikemen"	160	0	0	"episodic_officer"	"euro_drummer1"	"euro_standard_bearer"	"episodic_guncrew"	"infantry_euro_heavy"	"man_pike"	"x_euro_pike"	2	"leather"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	nil	false	nil	nil	0	0	"0"	"none"	nil	0	nil	"pike"	8	2	6	0	"foot_pike"	"0"	"drill_set_infantry_melee"	"elite"	8	4	1.1	2	2.2	4	0	0	20	8	false	false	true	false	false	false	false	true	false	false	false	false	false	false	50	75	100	false	false	true	false	false	false	false	true	false	true	true	true	true	false	false
"episodic_sakers"	24	0	4	"euro_officer1"	nil	nil	"euro_foot_artillery"	"infantry_euro_medium"	"man_sword_slash"	"x_euro_sword"	2	"leather"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	"Field_Cannon_12lb"	false	"cannon_9_pounder_early"	nil	45	40	"0"	"flintlock"	nil	99	"cannon_crew"	"sword"	9	4	6	0	"one_handed"	"0"	"drill_set_artillery"	"elite"	8	1	8	8	16	16	1.5	3	7	0	false	false	false	false	false	false	false	true	false	false	false	false	false	false	50	75	100	false	false	true	false	false	false	false	true	false	true	true	false	false	false	false
"episodic_wahunsonacock"	180	0	0	"episodic_wahunsonacock"	nil	"native_american_standard_bearer"	"native_american_braves"	"infantry_euro_light"	"man_pitchfork"	"x_pr_custom_spear_only"	2	"leather"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	nil	false	nil	nil	0	0	"0"	"none"	nil	0	nil	"spear"	2	4	3	0	"foot_spear"	"0"	"drill_set_infantry_melee"	"poorly_trained"	4	4	1.1	2	2.2	4	0	0	20	4	false	false	true	false	false	false	false	true	true	true	false	false	false	false	50	75	100	true	false	false	false	false	false	false	true	true	false	false	true	false	false	false
"episodic_washington_old_infantry"	10	0	0	"episodic_washington_old_infantry"	nil	nil	"euroline"	"infantry_euro_medium"	"man_musket"	"x_euro_musket"	2	""	1	nil	nil	nil	"0"	"0"	nil	nil	nil	nil	false	nil	"musket"	35	25	"0"	"flintlock"	"musket_flintlock"	15	"foot_musket"	"plug_bayonet"	4	4	9	0	"foot_bayonet"	"0"	"drill_set_infantry_line"	"trained"	7	3	1.1	2	2.2	4	0	0	20	0	false	false	true	false	false	false	false	true	false	false	false	false	false	false	50	75	100	false	false	true	false	false	false	false	false	false	false	false	false	false	false	false
"episodic_washingtons_bodyguard_old"	32	32	0	"episodic_general_washington_old"	"euro_bugler"	nil	"household_cavalry"	"infantry_euro_heavy"	"rider_sabre"	"x_euro_cavalry_sword"	2	"leather"	1	"horse_all_white"	"horse_medium"	"mount_horse"	"5"	"1"	nil	nil	nil	nil	false	nil	nil	0	0	"0"	"none"	nil	0	nil	"sword"	7	8	8	0	"mounted_sword"	"1"	"drill_set_cavalry"	"elite"	10	3	2	4.5	4	9	1.1	2	10	0	false	false	false	true	false	false	true	false	false	false	false	false	false	false	50	75	100	false	false	true	false	false	false	true	false	false	false	false	false	false	false	false
"episodic_washingtons_bodyguard_young"	32	32	0	"episodic_general_washington_young"	"euro_bugler"	nil	"household_cavalry"	"infantry_euro_heavy"	"rider_sabre"	"x_euro_cavalry_sword"	2	"leather"	1	"horse_all_white"	"horse_medium"	"mount_horse"	"5"	"1"	nil	nil	nil	nil	false	nil	nil	0	0	"0"	"none"	nil	0	nil	"sword"	11	10	11	0	"mounted_sword"	"1"	"drill_set_cavalry"	"elite"	14	3	2	4.5	4	9	0	0	10	0	false	false	false	false	false	false	true	false	false	false	false	false	false	false	50	75	100	false	false	true	false	false	false	true	false	false	false	false	false	false	false	false
"episodics_armed_citizenry_europe"	160	0	0	"euro_officer1"	nil	nil	"euro_minutemen"	"infantry_euro_light"	"man_pike"	"x_euro_pike"	2	"leather"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	nil	false	nil	nil	0	0	"0"	"none"	nil	0	nil	"pike"	3	2	5	0	"foot_pike"	"0"	"drill_set_infantry_mob"	"rabble"	6	4	1.5	2	3	4	0	0	20	8	false	false	true	false	false	false	false	true	true	false	false	false	false	false	50	75	100	false	false	false	false	false	false	false	false	false	false	false	false	false	false	false
"episodics_armed_citizenry_matchlocks_europe"	80	0	0	"euro_officer1"	nil	nil	"euro_minutemen"	"infantry_euro_light"	"man_musket"	"x_euro_musket"	2	"leather"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	nil	false	nil	"musket"	30	15	"0"	"matchlock"	"musket_matchlock"	3	nil	"rifle_butt"	4	4	4	0	"foot_rifle_butt"	"0"	"drill_set_infantry_mob"	"rabble"	6	4	1.5	2	3	4	0	0	20	0	false	false	true	false	false	false	false	true	true	false	false	false	false	false	50	75	100	false	false	false	false	false	false	false	false	false	false	false	false	false	false	false
"episodics_armed_citizenry_native_american"	160	0	0	"native_american_auxiliary_officer"	nil	nil	"native_american_braves"	"infantry_euro_light"	"man_pitchfork"	"x_natam_pitchfork"	2	"leather"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	nil	false	nil	nil	0	0	"0"	"none"	nil	0	nil	"pitchfork"	6	1	2	0	"foot_pitchfork"	"0"	"drill_set_infantry_mob"	"rabble"	3	4	1.5	2	3	4	0	0	20	0	false	false	true	false	false	false	false	true	true	false	false	false	false	false	50	75	100	false	false	false	false	false	false	false	false	false	false	false	false	false	false	false
"eua_1st_delaware"	160	0	0	"euro_officer_mid"	"euro_drummer1"	"euro_standard_bearer"	"eua_1st_delaware"	"infantry_euro_medium"	"man_musket"	"x_euro_musket"	3	"leather"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	nil	false	nil	"musket"	45	25	"0"	"flintlock"	"musket_flintlock"	15	"foot_musket"	"plug_bayonet"	6	9	10	0	"foot_bayonet"	"0"	"drill_set_infantry_line"	"trained"	9	3	1.1	2	2.2	4	0	0	20	0	false	false	true	false	false	false	false	true	false	false	false	false	false	false	50	75	100	false	false	true	false	false	false	false	false	true	false	false	true	false	false	false
"eua_1st_maryland"	160	0	0	"euro_officer_mid"	"euro_drummer1"	"euro_standard_bearer"	"eua_1st_maryland"	"infantry_euro_heavy"	"man_musket"	"x_euro_musket"	3	"leather"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	nil	false	nil	"musket"	55	50	"0"	"flintlock"	"musket_flintlock"	15	"foot_musket"	"plug_bayonet"	7	11	14	0	"foot_bayonet"	"0"	"drill_set_infantry_line"	"elite"	9	3	1.1	2	2.2	4	0	0	20	0	false	false	true	false	false	false	false	true	true	false	false	false	false	false	50	75	100	false	false	true	false	false	false	true	false	true	false	false	true	false	false	false
"eua_2nd_dragoons"	80	80	0	"euro_officer_mid"	"euro_bugler"	nil	"eua_2nd_dragoons"	"infantry_euro_light"	"rider_musket_sabre"	"x_euro_cavalry_musket_sabre"	2	"leather"	1	"horse_all_light_brown"	"horse_light"	"mount_horse"	"4"	"1"	nil	nil	nil	nil	false	nil	"carbine"	45	30	"0"	"flintlock"	"musket_light_carbine"	20	"dragoon_carbine"	"sabre"	7	10	4	0	"mounted_slash"	"0"	"drill_set_cavalry"	"well_trained"	8	4	2	4.5	4	9	1.1	2	10	0	false	true	false	true	false	false	false	true	false	false	false	false	false	true	50	75	100	false	true	false	false	false	false	false	true	true	false	false	true	false	false	true
"eua_2nd_new_york"	160	0	0	"euro_officer_mid"	"euro_drummer1"	"euro_standard_bearer"	"eua_2nd_new_york"	"infantry_euro_medium"	"man_musket"	"x_euro_musket"	3	"leather"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	nil	false	nil	"musket"	40	25	"0"	"flintlock"	"musket_flintlock"	15	"foot_musket"	"plug_bayonet"	6	9	12	0	"foot_bayonet"	"0"	"drill_set_infantry_line"	"trained"	9	3	1.1	2	2.2	4	0	0	20	0	false	false	true	false	false	false	false	true	false	false	false	false	false	false	50	75	100	false	false	true	false	false	false	false	false	true	false	false	true	false	false	false
"eua_33rd_foot"	160	0	0	"euro_officer_mid"	"euro_drummer1"	"euro_standard_bearer"	"eua_33rd_foot"	"infantry_euro_medium"	"man_musket"	"x_euro_musket"	3	"leather"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	nil	false	nil	"musket"	40	25	"0"	"flintlock"	"musket_flintlock"	15	"foot_musket"	"plug_bayonet"	7	9	11	0	"foot_bayonet"	"0"	"drill_set_infantry_line"	"trained"	9	3	1.1	2	2.2	4	0	0	20	0	false	false	true	false	false	false	false	true	false	false	false	false	false	false	50	75	100	false	false	true	false	false	false	false	false	true	false	false	true	false	false	false
"eua_pulaskis_legion"	60	60	0	"euro_officer_mid"	"euro_bugler"	nil	"eua_pulaskis_legion"	"infantry_euro_medium"	"rider_lance"	"x_euro_cavalry_lance"	3	"leather"	1	"horse_mixed_browns"	"horse_light"	"mount_horse"	"4"	"1"	nil	nil	nil	nil	false	nil	nil	0	0	"0"	"none"	nil	0	nil	"lance"	9	25	4	0	"mounted_lance"	"0"	"drill_set_cavalry"	"well_trained"	8	4	2	4.5	4	9	0	0	10	0	false	false	false	false	false	false	false	true	false	false	false	false	false	false	50	75	100	false	false	false	false	false	false	false	false	false	false	false	false	false	false	false
"eua_royal_deux_ponts"	160	0	0	"euro_officer_mid"	"euro_drummer1"	"euro_standard_bearer"	"eua_royal_deux_ponts"	"infantry_euro_medium"	"man_musket"	"x_euro_musket"	3	"leather"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	nil	false	nil	"musket"	40	30	"0"	"flintlock"	"musket_flintlock"	15	"foot_musket"	"plug_bayonet"	6	9	10	0	"foot_bayonet"	"0"	"drill_set_infantry_line"	"trained"	9	3	1.1	2	2.2	4	0	0	20	0	false	false	true	false	false	false	false	true	false	false	false	false	false	false	50	75	100	false	false	true	false	false	false	false	false	true	false	false	true	false	false	false
"eua_royal_welch"	80	0	0	"euro_officer_mid"	"euro_drummer1"	"euro_standard_bearer"	"eua_royal_welch"	"infantry_euro_heavy"	"man_musket"	"x_euro_musket"	3	"leather"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	nil	false	nil	"musket"	45	40	"0"	"flintlock"	"musket_flintlock"	15	"foot_musket"	"plug_bayonet"	9	13	14	0	"foot_bayonet"	"0"	"drill_set_infantry_grenadiers"	"elite"	9	3	1.1	2	2.2	4	0	0	20	0	true	false	true	false	false	false	false	true	true	false	false	false	false	false	50	75	100	false	false	true	false	false	false	false	false	true	false	false	true	false	false	false
"eua_select_marksmen"	80	0	0	"euro_officer_mid"	"euro_bugler"	nil	"eua_select_marksmen"	"infantry_euro_light"	"man_musket"	"x_euro_musket_axe"	2	"leather"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	nil	false	nil	"musket"	60	25	"0"	"flintlock"	"musket_light_infantry_flintlock"	20	"foot_musket"	"axe"	7	9	3	0	"foot_knife"	"0"	"drill_set_infantry_light"	"mob"	8	3	2.1	2.5	2.2	4	0	0	15	0	false	true	true	false	false	false	false	true	true	true	false	false	false	false	50	100	150	true	false	false	false	false	false	false	true	true	true	false	false	false	false	false
"eua_tarleton_dragoons"	80	80	0	"eua_officer_tarleton_dragoons"	"eua_bugler_tarleton_dragoons"	nil	"eua_tarleton_dragoons"	"infantry_euro_medium"	"rider_musket_sabre"	"x_euro_cavalry_musket_sabre"	2	"leather"	1	"horse_mixed_browns"	"horse_medium"	"mount_horse"	"5"	"1"	nil	nil	nil	nil	false	nil	"carbine"	40	25	"0"	"flintlock"	"musket_light_carbine"	15	"dragoon_carbine"	"sabre"	8	11	6	0	"mounted_slash"	"0"	"drill_set_cavalry"	"trained"	8	4	2	4.5	4	9	1.1	2	10	0	false	false	false	true	false	false	false	true	false	false	false	false	false	true	50	75	100	false	true	false	false	false	false	false	false	true	false	false	true	false	false	true
