version 3, schema units_tables
Unit_ID(string)	Screen_Name(string)	Category(string)	Class(string)	MP_Cost_Early(int)	MP_Cost_Late(int)	Turns_to_Build(int)	Cost(int)	Upkeep(int)	Campaign_Map_Action_Points(int)	Enabled__x0023__True_x0020_Disabled__x0023__False(boolean)	unknown4(string)	Unit_Icon_Path(string)	Unit_Info_Pic_Path(string)	Localisation_Key(string)	Region_IDRef(optstring)	Unit_Limit(int)	MP_Category(string)	Early_Availability(boolean)	Related_with_x0020_Early_x0020_availability(boolean)	Late_Availability(boolean)	unknown9(int)	Garrison_Availability(boolean)	MP_Unit_Limit(int)
"riskers_of_souls"	"Riskers of Souls"	"infantry"	"infantry_berserker"	570	500	1	750	180	24	true	"naval_captain"	"riskers_of_souls_icon_infs"	"riskers_of_souls_info_infs"	"riskers_of_souls"	"global"	0	"mp_infantry"	true	true	true	0	false	0
"rocket_ship"	"Rocket Ship"	"naval_specialist"	"naval_rocket_ship"	1820	1505	1	2100	520	78	true	"naval_captain"	"rocket_ship"	"rocket"	"rocket_ship"	"global"	0	"mp_naval_small_ship"	false	false	true	10	false	6
"rocket_ship_american"	"Rocket Ship"	"naval_specialist"	"naval_rocket_ship"	1960	1610	1	2100	520	78	true	"naval_captain"	"rocket_ship"	"rocket"	"rocket_ship"	"global"	0	"mp_naval_small_ship"	false	false	true	10	false	6
"rocket_ship_british"	"Rocket Ship"	"naval_specialist"	"naval_rocket_ship"	1995	1645	1	2135	530	78	true	"naval_captain"	"rocket_ship"	"rocket"	"rocket_ship"	"global"	0	"mp_naval_small_ship"	false	false	true	10	false	6
"rocket_ship_french"	"Rocket Ship"	"naval_specialist"	"naval_rocket_ship"	1855	1505	1	2170	540	78	true	"naval_captain"	"rocket_ship"	"rocket"	"rocket_ship"	"global"	0	"mp_naval_small_ship"	false	false	true	10	false	6
"rocket_ship_spanish"	"Rocket Ship"	"naval_specialist"	"naval_rocket_ship"	1820	1505	1	2100	520	78	true	"naval_captain"	"rocket_ship"	"rocket"	"rocket_ship"	"global"	0	"mp_naval_small_ship"	false	false	true	10	false	6
"rockets_camel"	"Rocket Band"	"artillery"	"artillery_fixed"	530	800	1	1130	280	28	true	"artillery_rocket_camels"	"congreve_rocket_icon"	"East_Artillerymen_info_rock"	"rockets_camel"	"global"	6	"mp_artillery"	false	false	true	0	false	0
"rockets_fixed"	"Rocket Troop"	"artillery"	"artillery_fixed"	530	800	1	1130	280	23	true	"artillery_rockets"	"congreve_rocket_icon"	"Euro_Elite_Artillery_info_artr"	"rockets_camel"	"global"	6	"mp_artillery"	false	false	true	0	false	0
"russian_grenadiers"	"Grenadiers"	"infantry"	"infantry_grenadiers"	600	670	1	970	240	24	true	"infantry_grenadiers"	"Russia_Grenadiers_icon_infm"	"Russia_Grenadiers_info_infm"	"euro_grenadiers"	"global"	0	"mp_infantry"	false	true	true	0	false	0
"sikh_musketeers"	"Sikh Musketeers"	"infantry"	"infantry_line"	780	690	1	990	240	24	true	"infantry_generic"	"East_Sikh_Infantry_musketeers_icon_infm"	"east_sikh_infantry_musketeers_musket"	"sikh_musketeers"	"sikh"	0	"mp_infantry"	false	false	false	0	false	0
"sikh_warriors"	"Sikh Warriors"	"infantry"	"infantry_melee"	800	700	1	1010	250	24	true	"infantry_warrior_east"	"East_Sikh_Warriors_icon_infs"	"east_sikh_warrior_sword"	"sikh_musketeers"	"sikh"	0	"mp_infantry"	false	false	false	0	false	0
"sloop"	"Sloop"	"naval_auxiliary"	"naval_sloop"	480	390	1	550	130	83	true	"naval_captain"	"sloop"	"sloop"	"sloop"	"global"	0	"mp_naval_line_of_battle"	true	true	true	0	false	0
"sloop_american"	"Sloop"	"naval_auxiliary"	"naval_sloop"	510	420	1	530	130	83	true	"naval_captain"	"sloop"	"sloop"	"sloop"	"global"	0	"mp_naval_line_of_battle"	true	true	true	0	false	0
"sloop_british"	"Sloop"	"naval_auxiliary"	"naval_sloop"	520	430	1	560	140	83	true	"naval_captain"	"sloop"	"sloop"	"sloop"	"global"	0	"mp_naval_line_of_battle"	true	true	true	0	false	0
"sloop_french"	"Sloop"	"naval_auxiliary"	"naval_sloop"	500	410	1	600	150	83	true	"naval_captain"	"sloop"	"sloop"	"sloop"	"global"	0	"mp_naval_line_of_battle"	true	true	true	0	false	0
"sloop_spanish"	"Sloop"	"naval_auxiliary"	"naval_sloop"	480	390	1	540	130	83	true	"naval_captain"	"sloop"	"sloop"	"sloop"	"global"	0	"mp_naval_line_of_battle"	true	true	true	0	false	0
"sp_ed_constitution"	"USS Constitution"	"naval_frigate"	"naval_razee"	3408	2808	0	4296	1070	83	true	"naval_captain"	"uss_constitution"	"uss_constitution"	"sp_ed_constitution"	"usa"	1	"mp_naval_line_of_battle"	false	false	true	0	false	1
"sp_ed_constitution_admiral"	"USS Constitution"	"naval_frigate"	"naval_razee"	3408	2808	0	4296	1070	83	true	"naval_admiral"	"uss_constitution"	"uss_constitution"	"sp_ed_constitution"	"usa"	1	"mp_naval_line_of_battle"	false	false	false	0	false	1
"sp_ed_dahomey_amazon"	"Dahomey Amazons"	"infantry"	"infantry_militia"	760	670	1	970	240	24	true	"infantry_generic"	"dahomey_amazons_icon_infm"	"dahomey_amazons_info_infm"	"sp_ed_dahomey_amazon"	"dahomey"	0	"mp_infantry"	true	false	false	0	false	0
"sp_ed_deaths_head_hussar"	"Death's Head Hussars"	"cavalry"	"cavalry_light"	1030	910	1	1260	310	28	true	"cavalry_death_head_hussar"	"deaths_head_hussar_icon_cavs"	"deaths_head_hussar_info_cavs"	"euro_hussars"	"prussia"	1	"mp_cavalry"	false	false	true	0	false	4
"sp_ed_ghoorkas"	"Ghoorkas"	"infantry"	"infantry_melee"	680	600	1	880	220	24	true	"infantry_generic"	"ghoorkas_icon_infs"	"ghoorkas_info_infs"	"euro_sepoys"	"kashmir"	0	"mp_infantry"	true	false	false	0	false	0
"sp_ed_guerillas"	"'Corso Terrestre' Guerillas"	"infantry"	"infantry_irregulars"	610	540	1	810	200	26	true	"infantry_generic"	"spanish_guerrila_icon_infm"	"spanish_guerrila_info_infm"	"guerillas"	"spain"	0	"mp_infantry"	false	false	true	0	false	0
"sp_ed_hms_victory"	"HMS Victory"	"naval_line_of_battle"	"naval_over_first_rate"	4464	3672	4	4740	1180	78	true	"naval_captain"	"hms_victory"	"hms_victory"	"sp_ed_hms_victory"	"england"	1	"mp_naval_line_of_battle"	false	false	true	20	false	4
"sp_ed_hms_victory_admiral"	"HMS Victory"	"naval_line_of_battle"	"naval_admiral"	4464	3672	4	4740	1180	78	true	"Naval_admiral"	"hms_victory"	"hms_victory"	"sp_ed_hms_victory"	"england"	1	"mp_naval_line_of_battle"	false	false	false	20	false	4
"sp_ed_organ_gun"	"Organ Gun"	"artillery"	"artillery_fixed"	1050	920	3	1270	310	20	true	"artillery_heavy_cannon"	"ott_organ_icon"	"East_Artillerymen_info_orgn"	"sp_ed_organ_gun"	"global"	0	"mp_artillery"	false	false	true	0	false	4
"sp_ed_rogers_rangers"	"Rogers' Rangers"	"infantry"	"infantry_skirmishers"	750	660	1	960	240	26	true	"infantry_generic"	"rogers_rangers_icon_infm"	"rogers_rangers_info_infm"	"euro_rangers"	"usa"	1	"mp_infantry"	false	false	true	0	false	4
"sp_ed_wild_geese"	"Bulkeley's Regiment"	"infantry"	"infantry_line"	1170	1060	1	1430	350	24	true	"infantry_generic"	"wild_geese_icon_infm"	"wild_geese_info_infm"	"euro_expat_infantry"	"france"	1	"mp_infantry"	false	false	true	0	false	4
"spanish_grenadiers"	"Grenadiers"	"infantry"	"infantry_grenadiers"	610	680	1	990	240	24	true	"infantry_grenadiers"	"Spain_Grenadiers_icon_infm"	"Spain_Grenadiers_info_infm"	"euro_grenadiers"	"global"	0	"mp_infantry"	false	true	true	0	false	0
"spanish_guardias_de_corp"	"Guardias de Corps"	"cavalry"	"cavalry_heavy"	1070	950	2	1300	320	28	true	"cavalry_household"	"Spain_Guardias_de_Corps_icon_cavs"	"Spain_Guardias_de_Corps_info_cavs"	"household_cavalry"	"spain_home_regions"	6	"mp_cavalry"	false	true	true	0	false	0
"spanish_guardias_de_infanteria"	"Guardias de Infanteria"	"infantry"	"infantry_elite"	1260	1220	2	1590	390	24	true	"infantry_guard"	"Spain_Guardias_De_Infanteria_icon_infm"	"Spain_Guardias_De_Infanteria_info_infm"	"guard_infantry"	"spain_home_regions"	6	"mp_infantry"	false	true	true	0	false	0
"steam_ship"	"Steamship"	"naval_frigate"	"naval_steam_ship"	2010	1650	2	1740	430	83	true	"naval_captain"	"steam_frigate"	"steamer"	"steam_ship"	"global"	0	"mp_naval_line_of_battle"	false	false	true	20	false	0
"steam_ship_american"	"Steamship"	"naval_frigate"	"naval_steam_ship"	2130	1750	2	1720	430	83	true	"naval_captain"	"steam_frigate"	"steamer"	"steam_ship"	"global"	0	"mp_naval_line_of_battle"	false	false	true	20	false	0
"steam_ship_british"	"Steamship"	"naval_frigate"	"naval_steam_ship"	2180	1790	2	1770	440	83	true	"naval_captain"	"steam_frigate"	"steamer"	"steam_ship"	"global"	0	"mp_naval_line_of_battle"	false	false	true	20	false	0
"steam_ship_french"	"Steamship"	"naval_frigate"	"naval_steam_ship"	2150	1770	2	1890	470	83	true	"naval_captain"	"steam_frigate"	"steamer"	"steam_ship"	"global"	0	"mp_naval_line_of_battle"	false	false	true	20	false	0
"steam_ship_spanish"	"Steamship"	"naval_frigate"	"naval_steam_ship"	2010	1650	2	1740	430	83	true	"naval_captain"	"steam_frigate"	"steamer"	"steam_ship"	"global"	0	"mp_naval_line_of_battle"	false	false	true	20	false	0
"steppe_cavalry"	"Steppe Cavalry"	"cavalry"	"cavalry_missile"	480	420	1	650	160	28	true	"cavalry_generic"	"steppe_cavalry"	"steppe_cavalry_bow"	"steppe_cavalry"	"steppes"	0	"mp_cavalry"	false	false	false	0	false	0
"steppe_cavalry_kalmuks"	"Kalmuks"	"cavalry"	"cavalry_missile"	540	480	1	730	180	28	true	"cavalry_kalmuks"	"steppe_cavalry"	"steppe_cavalry_bow"	"steppe_cavalry"	"steppes"	0	"mp_cavalry"	true	false	false	0	false	0
"steppe_cavalry_tatars_crimean"	"Tatars"	"cavalry"	"cavalry_missile"	480	420	1	650	160	28	true	"cavalry_tatar"	"steppe_cavalry"	"steppe_cavalry_bow"	"steppe_cavalry"	"tatars"	0	"mp_cavalry"	false	false	false	0	false	0
"steppe_cavalry_tatars_ottoman"	"Tatars"	"cavalry"	"cavalry_missile"	480	420	1	650	160	28	true	"cavalry_tatar"	"steppe_cavalry"	"steppe_cavalry_bow"	"steppe_cavalry"	"tatars"	0	"mp_cavalry"	false	false	false	0	false	0
"swedish_life_guards_of_foot"	"Life Guards of Foot"	"infantry"	"infantry_elite"	1260	1220	2	1590	390	24	true	"infantry_guard"	"Sweden_Svea_Livgarde_icon_infm"	"Sweden_Svea_Livgarde_info_infm"	"guard_infantry"	"sweden_home_regions"	6	"mp_infantry"	false	true	true	0	false	0
"swedish_life_guards_of_horse"	"Life Guards of Horse"	"cavalry"	"cavalry_heavy"	1070	950	2	1300	320	28	true	"cavalry_household"	"Sweden_Livgarde_Till_Hast_icon_cavs"	"Sweden_Livgarde_Till_Hast_info_cavs"	"household_cavalry"	"sweden_home_regions"	6	"mp_cavalry"	false	true	true	0	false	0
"uss_chesapeake"	"Sixth Rate"	"naval_frigate"	"naval_sixth_rate"	770	640	2	1240	310	83	true	"naval_captain"	"6th_rate"	"1d_24"	"6th_rate"	"global"	0	"mp_naval_line_of_battle"	true	true	true	0	false	0
"viborniye_streltsy"	"Viborniye Streltsy"	"cavalry"	"cavalry_standard"	540	480	1	730	180	28	true	"dragoons"	"streltsy_horse_icon_cavs"	"streltsy_horse_info_cavs"	"gorodskiye_streltsy"	"europe"	0	"mp_cavalry"	true	false	false	0	false	0
"voltigeur"	"Voltigeurs"	"infantry"	"infantry_light"	620	550	1	820	200	25	true	"infantry_generic"	"Euro_Elite_Light_Infantry"	"euro_elite_light_infantry"	"euro_light_infantry"	"global"	0	"mp_infantry"	false	false	false	0	false	0
"xebec"	"Xebec"	"naval_frigate"	"naval_xebec"	680	560	2	890	220	83	true	"naval_captain"	"xebec"	"xebec"	"barbary_xebec"	"med_coast"	0	"mp_naval_line_of_battle"	false	false	false	0	false	0
"z_andy_test"	"Voltigeurs"	"artillery"	"artillery_fixed"	450	480	1	480	160	23	true	"artillery_generic"	"cannon"	"placeholder"	"example"	"global"	0	"mp_artillery"	false	false	false	0	false	0
"eue_haydut_irregulars"	"Haydut Irregulars"	"infantry"	"infantry_irregulars"	580	510	1	770	190	25	true	"infantry_generic"	"Haydut_Irregulars_icon_infm"	"Haydut_Irregulars_info_infm"	"haydut_irregulars"	"balkans"	0	"mp_infantry"	true	false	true	0	false	4
"eue_wallachian_boyars"	"Wallachian Boyars"	"cavalry"	"cavalry_light"	860	760	1	1090	270	28	true	"cavalry_generic"	"Wallachian_Boyar_icon_cavs"	"Wallachian_Boyar_info_cavs"	"wallachian_boyars"	"wallachia"	0	"mp_cavalry"	true	true	true	0	false	4
"eue_bosnian_panduks"	"Bosnian Panduks"	"infantry"	"infantry_irregulars"	570	500	1	760	190	25	true	"infantry_generic"	"Bosnian_Panduk_icon_infm"	"Bosnian_Panduk_info_infm"	"bosnian_panduks"	"bosnia"	0	"mp_infantry"	true	false	true	0	false	4
"eue_circassian_armoured_cavalry"	"Circassian Armoured Cavalry"	"cavalry"	"cavalry_heavy"	1120	990	1	1350	330	28	true	"cavalry_generic"	"Circassian_Armoured_Cavalry_icon_cavs"	"Circassian_Armoured_Cavalry_info_cavs"	"circassian_armoured_cavalry"	"anatolia"	0	"mp_cavalry"	false	true	true	0	false	2
"eue_armenian_archers"	"Armenian Archers"	"infantry"	"infantry_skirmishers"	660	580	1	860	210	25	true	"infantry_generic"	"Armenian_Archers_icon_infb"	"Armenian_Archers_info_infb"	"armenian_archers"	"armenia"	0	"mp_infantry"	true	false	true	0	false	4
"eue_libyan_kuloglu"	"Libyan Kuloglu"	"dragoons"	"dragoons"	980	860	1	1220	300	28	true	"dragoons"	"Libyan_Kuloglu_icon_infm"	"Libyan_Kuloglu_info_infm"	"libyan_kuloglu"	"cairo"	0	"mp_cavalry"	true	true	true	0	false	4
"eue_palestinian_auxiliaries"	"Palestinian Auxiliaries"	"infantry"	"infantry_militia"	740	650	1	950	230	24	true	"infantry_generic"	"Palestinian_Auxiliaries_icon_infm"	"Palestinian_Auxiliaries_info_infm"	"palestinian_auxiliaries"	"palestine"	0	"mp_infantry"	true	true	true	0	false	4
"eue_cairo_janissaries"	"Cairo Janissaries"	"infantry"	"infantry_elite"	960	840	1	1190	290	24	true	"infantry_generic"	"Cairo_Janissary_icon_infm"	"Cairo_Janissary_info_infm"	"cairo_janissaries"	"cairo"	0	"mp_infantry"	false	true	true	0	false	4
"eue_mounted_nizam_i_cedit"	"Mounted Nizam-I Cedit"	"dragoons"	"dragoons"	780	680	1	1000	250	28	true	"dragoons"	"Mounted_Nizam_I_Cedit_icon_cavs"	"Mounted_Nizam_I_Cedit_info_cavs"	"mounted_nizam-i-cedit"	"global"	0	"mp_cavalry"	false	true	true	0	false	4
"eue_rajput_zamindar"	"Rajput Zamindar"	"cavalry"	"cavalry_heavy"	1130	1000	1	1360	340	28	true	"cavalry_generic"	"Rajput_Zamindar_icon_cavs"	"Rajput_Zamindar_info_cavs"	"rajput_zamindars"	"rajput"	0	"mp_cavalry"	false	true	true	0	false	2
"eue_poligar"	"Poligar"	"cavalry"	"cavalry_light"	970	850	1	1200	300	28	true	"cavalry_generic"	"Poligar_icon_cavs"	"Poligar_info_cavs"	"poligars"	"global"	0	"mp_cavalry"	true	true	true	0	false	4
"eue_barawardi"	"Barawardi"	"cavalry"	"cavalry_light"	820	730	1	1050	260	28	true	"cavalry_generic"	"Barawardi_icon_cavs"	"Barawardi_info_cavs"	"barawardi"	"afghans"	0	"mp_cavalry"	true	true	true	0	false	4
